F, [2016-05-20T09:42:28.536166 #24765] FATAL -- web-app-1-centos-66: The `berkshelf' gem is missing and must be installed or cannot be properly activated. Run `gem install berkshelf` or add the following to your Gemfile if you are using Bundler: `gem 'berkshelf'`.
I, [2016-05-20T09:45:31.406441 #25255]  INFO -- web-app-1-centos-66: ---> Package openssh.x86_64 0:5.3p1-114.el6_7 will be installed
I, [2016-05-20T09:45:31.414321 #25255]  INFO -- web-app-1-centos-66: ---> Package tcp_wrappers-libs.x86_64 0:7.6-57.el6 will be installed
I, [2016-05-20T09:45:31.418439 #25255]  INFO -- web-app-1-centos-66: --> Running transaction check
I, [2016-05-20T09:45:31.418727 #25255]  INFO -- web-app-1-centos-66: ---> Package fipscheck.x86_64 0:1.2.0-7.el6 will be installed
I, [2016-05-20T09:45:31.420400 #25255]  INFO -- web-app-1-centos-66: ---> Package iproute.x86_64 0:2.6.32-45.el6 will be installed
I, [2016-05-20T09:45:31.429634 #25255]  INFO -- web-app-1-centos-66: --> Processing Dependency: iptables >= 1.4.5 for package: iproute-2.6.32-45.el6.x86_64
I, [2016-05-20T09:45:31.436694 #25255]  INFO -- web-app-1-centos-66: --> Processing Dependency: libxtables.so.4()(64bit) for package: iproute-2.6.32-45.el6.x86_64
I, [2016-05-20T09:45:31.436994 #25255]  INFO -- web-app-1-centos-66: ---> Package iputils.x86_64 0:20071127-20.el6 will be installed
I, [2016-05-20T09:45:31.443797 #25255]  INFO -- web-app-1-centos-66: ---> Package sysvinit-tools.x86_64 0:2.87-6.dsf.el6 will be installed
I, [2016-05-20T09:45:31.444870 #25255]  INFO -- web-app-1-centos-66: ---> Package udev.x86_64 0:147-2.63.el6_7.1 will be installed
I, [2016-05-20T09:45:31.459838 #25255]  INFO -- web-app-1-centos-66: --> Processing Dependency: hwdata for package: udev-147-2.63.el6_7.1.x86_64
I, [2016-05-20T09:45:31.461301 #25255]  INFO -- web-app-1-centos-66: ---> Package util-linux-ng.x86_64 0:2.17.2-12.18.el6 will be installed
I, [2016-05-20T09:45:31.480560 #25255]  INFO -- web-app-1-centos-66: --> Running transaction check
I, [2016-05-20T09:45:31.480708 #25255]  INFO -- web-app-1-centos-66: ---> Package hwdata.noarch 0:0.233-14.1.el6 will be installed
I, [2016-05-20T09:45:31.481307 #25255]  INFO -- web-app-1-centos-66: ---> Package iptables.x86_64 0:1.4.7-16.el6 will be installed
I, [2016-05-20T09:45:31.485301 #25255]  INFO -- web-app-1-centos-66: --> Processing Dependency: policycoreutils for package: iptables-1.4.7-16.el6.x86_64
I, [2016-05-20T09:45:31.486708 #25255]  INFO -- web-app-1-centos-66: --> Running transaction check
I, [2016-05-20T09:45:31.486883 #25255]  INFO -- web-app-1-centos-66: ---> Package policycoreutils.x86_64 0:2.0.83-24.el6 will be installed
I, [2016-05-20T09:45:31.502919 #25255]  INFO -- web-app-1-centos-66: --> Processing Dependency: libdbus-glib-1.so.2()(64bit) for package: policycoreutils-2.0.83-24.el6.x86_64
I, [2016-05-20T09:45:31.505321 #25255]  INFO -- web-app-1-centos-66: --> Running transaction check
I, [2016-05-20T09:45:31.505439 #25255]  INFO -- web-app-1-centos-66: ---> Package dbus-glib.x86_64 0:0.86-6.el6 will be installed
I, [2016-05-20T09:45:31.735947 #25255]  INFO -- web-app-1-centos-66: --> Finished Dependency Resolution
I, [2016-05-20T09:45:31.753936 #25255]  INFO -- web-app-1-centos-66: 
I, [2016-05-20T09:45:31.754009 #25255]  INFO -- web-app-1-centos-66: Dependencies Resolved
I, [2016-05-20T09:45:31.762179 #25255]  INFO -- web-app-1-centos-66: 
I, [2016-05-20T09:45:31.762292 #25255]  INFO -- web-app-1-centos-66: ================================================================================
I, [2016-05-20T09:45:31.762341 #25255]  INFO -- web-app-1-centos-66:  Package              Arch      Version                        Repository  Size
I, [2016-05-20T09:45:31.762383 #25255]  INFO -- web-app-1-centos-66: ================================================================================
I, [2016-05-20T09:45:31.762424 #25255]  INFO -- web-app-1-centos-66: Installing:
I, [2016-05-20T09:45:31.762464 #25255]  INFO -- web-app-1-centos-66:  openssh-clients      x86_64    5.3p1-114.el6_7                updates    439 k
I, [2016-05-20T09:45:31.762532 #25255]  INFO -- web-app-1-centos-66:  openssh-server       x86_64    5.3p1-114.el6_7                updates    324 k
I, [2016-05-20T09:45:31.762575 #25255]  INFO -- web-app-1-centos-66:  sudo                 x86_64    1.8.6p3-20.el6_7               updates    707 k
I, [2016-05-20T09:45:31.762615 #25255]  INFO -- web-app-1-centos-66: Installing for dependencies:
I, [2016-05-20T09:45:31.762686 #25255]  INFO -- web-app-1-centos-66:  dbus-glib            x86_64    0.86-6.el6                     base       170 k
I, [2016-05-20T09:45:31.762733 #25255]  INFO -- web-app-1-centos-66:  fipscheck            x86_64    1.2.0-7.el6                    base        14 k
I, [2016-05-20T09:45:31.762775 #25255]  INFO -- web-app-1-centos-66:  fipscheck-lib        x86_64    1.2.0-7.el6                    base       8.3 k
I, [2016-05-20T09:45:31.762815 #25255]  INFO -- web-app-1-centos-66:  hwdata               noarch    0.233-14.1.el6                 base       1.3 M
I, [2016-05-20T09:45:31.762856 #25255]  INFO -- web-app-1-centos-66:  initscripts          x86_64    9.03.49-1.el6.centos.5         updates    945 k
I, [2016-05-20T09:45:31.762901 #25255]  INFO -- web-app-1-centos-66:  iproute              x86_64    2.6.32-45.el6                  base       367 k
I, [2016-05-20T09:45:31.762952 #25255]  INFO -- web-app-1-centos-66:  iptables             x86_64    1.4.7-16.el6                   base       254 k
I, [2016-05-20T09:45:31.762994 #25255]  INFO -- web-app-1-centos-66:  iputils              x86_64    20071127-20.el6                base       120 k
I, [2016-05-20T09:45:31.763035 #25255]  INFO -- web-app-1-centos-66:  libedit              x86_64    2.11-4.20080712cvs.1.el6       base        74 k
I, [2016-05-20T09:45:31.763083 #25255]  INFO -- web-app-1-centos-66:  openssh              x86_64    5.3p1-114.el6_7                updates    274 k
I, [2016-05-20T09:45:31.763275 #25255]  INFO -- web-app-1-centos-66:  policycoreutils      x86_64    2.0.83-24.el6                  base       651 k
I, [2016-05-20T09:45:31.763327 #25255]  INFO -- web-app-1-centos-66:  sysvinit-tools       x86_64    2.87-6.dsf.el6                 base        60 k
I, [2016-05-20T09:45:31.763368 #25255]  INFO -- web-app-1-centos-66:  tcp_wrappers-libs    x86_64    7.6-57.el6                     base        62 k
I, [2016-05-20T09:45:31.763434 #25255]  INFO -- web-app-1-centos-66:  udev                 x86_64    147-2.63.el6_7.1               updates    355 k
I, [2016-05-20T09:45:31.763478 #25255]  INFO -- web-app-1-centos-66:  util-linux-ng        x86_64    2.17.2-12.18.el6               base       1.6 M
I, [2016-05-20T09:45:31.763542 #25255]  INFO -- web-app-1-centos-66: 
I, [2016-05-20T09:45:31.763585 #25255]  INFO -- web-app-1-centos-66: Transaction Summary
I, [2016-05-20T09:45:31.763625 #25255]  INFO -- web-app-1-centos-66: ================================================================================
I, [2016-05-20T09:45:31.763689 #25255]  INFO -- web-app-1-centos-66: Install      18 Package(s)
I, [2016-05-20T09:45:31.764345 #25255]  INFO -- web-app-1-centos-66: Total download size: 7.6 M
I, [2016-05-20T09:45:31.764396 #25255]  INFO -- web-app-1-centos-66: Installed size: 29 M
I, [2016-05-20T09:45:31.764437 #25255]  INFO -- web-app-1-centos-66: Downloading Packages:
I, [2016-05-20T09:45:52.739021 #25255]  INFO -- web-app-1-centos-66: --------------------------------------------------------------------------------
I, [2016-05-20T09:45:52.739161 #25255]  INFO -- web-app-1-centos-66: Total                                           369 kB/s | 7.6 MB     00:20     
I, [2016-05-20T09:45:52.740273 #25255]  INFO -- web-app-1-centos-66: [91mwarning: rpmts_HdrFromFdno: Header V3 RSA/SHA1 Signature, key ID c105b9de: NOKEY
I, [2016-05-20T09:45:52.740340 #25255]  INFO -- web-app-1-centos-66: [0mRetrieving key from file:///etc/pki/rpm-gpg/RPM-GPG-KEY-CentOS-6
I, [2016-05-20T09:45:52.767732 #25255]  INFO -- web-app-1-centos-66: [91mImporting GPG key 0xC105B9DE:
I, [2016-05-20T09:45:52.767858 #25255]  INFO -- web-app-1-centos-66:  Userid : CentOS-6 Key (CentOS 6 Official Signing Key) <centos-6-key@centos.org>
I, [2016-05-20T09:45:52.767905 #25255]  INFO -- web-app-1-centos-66:  Package: centos-release-6-7.el6.centos.12.3.x86_64 (@CentOS/6.7)
I, [2016-05-20T09:45:52.767947 #25255]  INFO -- web-app-1-centos-66:  From   : /etc/pki/rpm-gpg/RPM-GPG-KEY-CentOS-6
I, [2016-05-20T09:45:52.767986 #25255]  INFO -- web-app-1-centos-66: [0m
I, [2016-05-20T09:45:52.856441 #25255]  INFO -- web-app-1-centos-66: Running rpm_check_debug
I, [2016-05-20T09:45:52.933584 #25255]  INFO -- web-app-1-centos-66: Running Transaction Test
I, [2016-05-20T09:45:52.995948 #25255]  INFO -- web-app-1-centos-66: Transaction Test Succeeded
I, [2016-05-20T09:45:53.074056 #25255]  INFO -- web-app-1-centos-66: Running Transaction
  Installing : sysvinit-tools-2.87-6.dsf.el6.x86_64                        1/18I, [2016-05-20T09:45:53.382847 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:53.382975 #25255]  INFO -- web-app-1-centos-66:   Installing : fipscheck-lib-1.2.0-7.el6.x86_64                            2/18
I, [2016-05-20T09:45:53.907953 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:53.908088 #25255]  INFO -- web-app-1-centos-66:   Installing : fipscheck-1.2.0-7.el6.x86_64                                3/18
I, [2016-05-20T09:45:54.006557 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:54.006749 #25255]  INFO -- web-app-1-centos-66:   Installing : dbus-glib-0.86-6.el6.x86_64                                 4/18
I, [2016-05-20T09:45:54.504459 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:54.504615 #25255]  INFO -- web-app-1-centos-66:   Installing : hwdata-0.233-14.1.el6.noarch                                5/18
I, [2016-05-20T09:45:54.777108 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:54.777247 #25255]  INFO -- web-app-1-centos-66:   Installing : policycoreutils-2.0.83-24.el6.x86_64                        6/18
I, [2016-05-20T09:45:55.244180 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:55.244315 #25255]  INFO -- web-app-1-centos-66:   Installing : iptables-1.4.7-16.el6.x86_64                                7/18
I, [2016-05-20T09:45:55.604840 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:55.604980 #25255]  INFO -- web-app-1-centos-66:   Installing : iproute-2.6.32-45.el6.x86_64                                8/18
I, [2016-05-20T09:45:55.724090 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:55.724227 #25255]  INFO -- web-app-1-centos-66:   Installing : iputils-20071127-20.el6.x86_64                              9/18
I, [2016-05-20T09:45:56.350822 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:56.350977 #25255]  INFO -- web-app-1-centos-66:   Installing : util-linux-ng-2.17.2-12.18.el6.x86_64                      10/18
I, [2016-05-20T09:45:56.642310 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:56.642437 #25255]  INFO -- web-app-1-centos-66: install-info: No such file or directory for /usr/share/info/ipc.info
  Installing : initscripts-9.03.49-1.el6.centos.5.x86_64                  11/18I, [2016-05-20T09:45:57.757201 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:57.757339 #25255]  INFO -- web-app-1-centos-66:   Installing : udev-147-2.63.el6_7.1.x86_64                               12/18
I, [2016-05-20T09:45:58.201490 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:58.201619 #25255]  INFO -- web-app-1-centos-66:   Installing : openssh-5.3p1-114.el6_7.x86_64                             13/18
I, [2016-05-20T09:45:58.319183 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:58.319284 #25255]  INFO -- web-app-1-centos-66:   Installing : libedit-2.11-4.20080712cvs.1.el6.x86_64                    14/18
I, [2016-05-20T09:45:58.623113 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:58.623235 #25255]  INFO -- web-app-1-centos-66:   Installing : tcp_wrappers-libs-7.6-57.el6.x86_64                        15/18
I, [2016-05-20T09:45:59.181966 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:59.182098 #25255]  INFO -- web-app-1-centos-66:   Installing : openssh-server-5.3p1-114.el6_7.x86_64                      16/18
I, [2016-05-20T09:45:59.496762 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:59.496897 #25255]  INFO -- web-app-1-centos-66:   Installing : openssh-clients-5.3p1-114.el6_7.x86_64                     17/18
I, [2016-05-20T09:45:59.829132 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:45:59.829271 #25255]  INFO -- web-app-1-centos-66:   Installing : sudo-1.8.6p3-20.el6_7.x86_64                               18/18
I, [2016-05-20T09:46:00.068754 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.068886 #25255]  INFO -- web-app-1-centos-66:   Verifying  : tcp_wrappers-libs-7.6-57.el6.x86_64                         1/18
I, [2016-05-20T09:46:00.090768 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.090868 #25255]  INFO -- web-app-1-centos-66:   Verifying  : iproute-2.6.32-45.el6.x86_64                                2/18
I, [2016-05-20T09:46:00.104671 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.104749 #25255]  INFO -- web-app-1-centos-66:   Verifying  : libedit-2.11-4.20080712cvs.1.el6.x86_64                     3/18
I, [2016-05-20T09:46:00.116595 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.116707 #25255]  INFO -- web-app-1-centos-66:   Verifying  : fipscheck-1.2.0-7.el6.x86_64                                4/18
I, [2016-05-20T09:46:00.134811 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.134879 #25255]  INFO -- web-app-1-centos-66:   Verifying  : util-linux-ng-2.17.2-12.18.el6.x86_64                       5/18
I, [2016-05-20T09:46:00.154010 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.154103 #25255]  INFO -- web-app-1-centos-66:   Verifying  : sysvinit-tools-2.87-6.dsf.el6.x86_64                        6/18
I, [2016-05-20T09:46:00.176970 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.177081 #25255]  INFO -- web-app-1-centos-66:   Verifying  : sudo-1.8.6p3-20.el6_7.x86_64                                7/18
I, [2016-05-20T09:46:00.197452 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.197521 #25255]  INFO -- web-app-1-centos-66:   Verifying  : iputils-20071127-20.el6.x86_64                              8/18
I, [2016-05-20T09:46:00.217686 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.217755 #25255]  INFO -- web-app-1-centos-66:   Verifying  : hwdata-0.233-14.1.el6.noarch                                9/18
I, [2016-05-20T09:46:00.241547 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.241631 #25255]  INFO -- web-app-1-centos-66:   Verifying  : openssh-server-5.3p1-114.el6_7.x86_64                      10/18
I, [2016-05-20T09:46:00.262127 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.262191 #25255]  INFO -- web-app-1-centos-66:   Verifying  : policycoreutils-2.0.83-24.el6.x86_64                       11/18
I, [2016-05-20T09:46:00.282889 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.282955 #25255]  INFO -- web-app-1-centos-66:   Verifying  : iptables-1.4.7-16.el6.x86_64                               12/18
I, [2016-05-20T09:46:00.296323 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.296395 #25255]  INFO -- web-app-1-centos-66:   Verifying  : openssh-clients-5.3p1-114.el6_7.x86_64                     13/18
I, [2016-05-20T09:46:00.310722 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.310787 #25255]  INFO -- web-app-1-centos-66:   Verifying  : udev-147-2.63.el6_7.1.x86_64                               14/18
I, [2016-05-20T09:46:00.332049 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.332115 #25255]  INFO -- web-app-1-centos-66:   Verifying  : initscripts-9.03.49-1.el6.centos.5.x86_64                  15/18
I, [2016-05-20T09:46:00.466802 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.466931 #25255]  INFO -- web-app-1-centos-66:   Verifying  : dbus-glib-0.86-6.el6.x86_64                                16/18
I, [2016-05-20T09:46:00.493208 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.493276 #25255]  INFO -- web-app-1-centos-66:   Verifying  : openssh-5.3p1-114.el6_7.x86_64                             17/18
I, [2016-05-20T09:46:00.506577 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.506663 #25255]  INFO -- web-app-1-centos-66:   Verifying  : fipscheck-lib-1.2.0-7.el6.x86_64                           18/18
I, [2016-05-20T09:46:00.574181 #25255]  INFO -- web-app-1-centos-66:  
I, [2016-05-20T09:46:00.574314 #25255]  INFO -- web-app-1-centos-66: 
I, [2016-05-20T09:46:00.574361 #25255]  INFO -- web-app-1-centos-66: Installed:
I, [2016-05-20T09:46:00.574404 #25255]  INFO -- web-app-1-centos-66:   openssh-clients.x86_64 0:5.3p1-114.el6_7                                      
I, [2016-05-20T09:46:00.574446 #25255]  INFO -- web-app-1-centos-66:   openssh-server.x86_64 0:5.3p1-114.el6_7                                       
I, [2016-05-20T09:46:00.574497 #25255]  INFO -- web-app-1-centos-66:   sudo.x86_64 0:1.8.6p3-20.el6_7                                                
I, [2016-05-20T09:46:00.574539 #25255]  INFO -- web-app-1-centos-66: 
I, [2016-05-20T09:46:00.574577 #25255]  INFO -- web-app-1-centos-66: Dependency Installed:
I, [2016-05-20T09:46:00.574631 #25255]  INFO -- web-app-1-centos-66:   dbus-glib.x86_64 0:0.86-6.el6                                                 
I, [2016-05-20T09:46:00.574707 #25255]  INFO -- web-app-1-centos-66:   fipscheck.x86_64 0:1.2.0-7.el6                                                
I, [2016-05-20T09:46:00.574752 #25255]  INFO -- web-app-1-centos-66:   fipscheck-lib.x86_64 0:1.2.0-7.el6                                            
I, [2016-05-20T09:46:00.574794 #25255]  INFO -- web-app-1-centos-66:   hwdata.noarch 0:0.233-14.1.el6                                                
I, [2016-05-20T09:46:00.574835 #25255]  INFO -- web-app-1-centos-66:   initscripts.x86_64 0:9.03.49-1.el6.centos.5                                   
I, [2016-05-20T09:46:00.574877 #25255]  INFO -- web-app-1-centos-66:   iproute.x86_64 0:2.6.32-45.el6                                                
I, [2016-05-20T09:46:00.574926 #25255]  INFO -- web-app-1-centos-66:   iptables.x86_64 0:1.4.7-16.el6                                                
I, [2016-05-20T09:46:00.574997 #25255]  INFO -- web-app-1-centos-66:   iputils.x86_64 0:20071127-20.el6                                              
I, [2016-05-20T09:46:00.575041 #25255]  INFO -- web-app-1-centos-66:   libedit.x86_64 0:2.11-4.20080712cvs.1.el6                                     
I, [2016-05-20T09:46:00.575765 #25255]  INFO -- web-app-1-centos-66:   openssh.x86_64 0:5.3p1-114.el6_7                                              
I, [2016-05-20T09:46:00.575885 #25255]  INFO -- web-app-1-centos-66:   policycoreutils.x86_64 0:2.0.83-24.el6                                        
I, [2016-05-20T09:46:00.575958 #25255]  INFO -- web-app-1-centos-66:   sysvinit-tools.x86_64 0:2.87-6.dsf.el6                                        
I, [2016-05-20T09:46:00.576005 #25255]  INFO -- web-app-1-centos-66:   tcp_wrappers-libs.x86_64 0:7.6-57.el6                                         
I, [2016-05-20T09:46:00.576049 #25255]  INFO -- web-app-1-centos-66:   udev.x86_64 0:147-2.63.el6_7.1                                                
I, [2016-05-20T09:46:00.576102 #25255]  INFO -- web-app-1-centos-66:   util-linux-ng.x86_64 0:2.17.2-12.18.el6                                       
I, [2016-05-20T09:46:00.576143 #25255]  INFO -- web-app-1-centos-66: 
I, [2016-05-20T09:46:00.576182 #25255]  INFO -- web-app-1-centos-66: Complete!
I, [2016-05-20T09:46:05.746083 #25255]  INFO -- web-app-1-centos-66:  ---> 062964ef071a
I, [2016-05-20T09:46:06.680238 #25255]  INFO -- web-app-1-centos-66: Removing intermediate container 50605777e5f1
I, [2016-05-20T09:46:06.680352 #25255]  INFO -- web-app-1-centos-66: Step 3 : RUN ssh-keygen -t rsa -f /etc/ssh/ssh_host_rsa_key -N ''
I, [2016-05-20T09:46:07.479135 #25255]  INFO -- web-app-1-centos-66:  ---> Running in d0e0d03042ad
I, [2016-05-20T09:46:07.672140 #25255]  INFO -- web-app-1-centos-66: Generating public/private rsa key pair.
I, [2016-05-20T09:46:07.672252 #25255]  INFO -- web-app-1-centos-66: Your identification has been saved in /etc/ssh/ssh_host_rsa_key.
I, [2016-05-20T09:46:07.672301 #25255]  INFO -- web-app-1-centos-66: Your public key has been saved in /etc/ssh/ssh_host_rsa_key.pub.
I, [2016-05-20T09:46:07.672342 #25255]  INFO -- web-app-1-centos-66: The key fingerprint is:
I, [2016-05-20T09:46:07.672395 #25255]  INFO -- web-app-1-centos-66: 39:57:9e:c3:99:c1:d9:4e:48:f2:06:b0:88:b0:ff:46 root@311853ee264c
I, [2016-05-20T09:46:07.672437 #25255]  INFO -- web-app-1-centos-66: The key's randomart image is:
